STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
53,        1WA0025,1,6,8,00000,0,00,035,35660,'LAGOON',,'BUSHNELL DRIVE','NUW CENTER KEYPORT',99.99,0,0,,,47415271,122371020,15,3,73,73,09,1933,2,0,10,2010,0,5.5,0,0,0,0,N,N,N,4,N,0,0,P,1,9,3,02,0,00,4,0,5.5,4.9,18.2,0,0,5.5,5.8,99.99,N,0,N,0,0,5,6,6,7,N,8,12,8,9.4,3,4,N,0,9,8,38,1,18.2,824,24,N  ,N  ,N  ,,,,95,29,124,2024,,,               ,0,N,2,,0,0,1957,8,7,0,0,0,0,,Y,T,20,2043,,Y,73,F,5,105.56
53,        1WA0043,1,6,8,00000,0,00,061,34208,'JIM CREEK',,'BLUE MOUNTAIN ROAD','NAVRADSTA OSO  WA',99.99,0,0,,,48124374,121555927,10,3,73,73,09,1949,1,0,20,2018,2,3.7,0,0,0,0,0,0,0,5,N,0,0,A,1,5,2,06,2,04,1,2,3.7,22.9,30.2,0,0,3.7,4.1,99.99,N,0,N,0,0,5,6,7,8,N,1,31,1,18.6,5,4,N,5,7,8,38,1,30.2,824,24,N  ,N  ,N  ,,,,23,63,86,2024,,,               ,0,N,3,,0,0,0,1,1,0,0,8,0,1,Y,5,25,2043,,Y,73,F,5,123.82
53,        1WA0150,1,6,8,00000,0,00,035,07695,'PATROL RD. & BEACH DRIVE',,'FUEL STORAGE FACIL','620 M SE OF NEVADA ST. E',99.99,0,0,,,47340333,122330613,0,3,73,73,09,1954,1,3,20,2010,2,4.1,0,0,0,0,0,0,0,5,N,0,0,P,1,1,3,02,1,01,3,2,3.7,13.1,36.3,0,0,3.7,4.1,99.99,H,4.26,H,6.6,6.6,6,7,6,N,N,1,34,1,20.3,5,4,4,5,N,8,,,10,824,24,Y24,N  ,N  ,0824,,,43,60,103,2024,,,               ,2,N,3,,0,0,0,1,1,0,0,2,0,1,Y,N,24,2043,0,Y,73,F,6,148.83
53,        1WA7811,1,8,0,00000,0,00,035,04105,'CATTAIL LAKE DAM',,'AMBERJACK AVENUE','.32KM SE OF N BOUNDRY RD',99.99,0,0,,,47460939,122422853,7,3,73,73,09,2012,2,0,20,2014,A,9.8,0,0,0,1,1,1,1,5,N,0,0,A,1,5,5,04,0,00,1,0,9.8,29,30.8,0,0,9.8,10.7,99.99,N,0,N,0,0,7,7,7,8,N,8,45.4,8,34.7,7,8,N,5,8,6,38,1,0,824,24,N  ,N  ,N  ,,,,0,5,5,2024,,,               ,0,N,2,,0,0,0,2,6,N,N,0,0,,Y,5,25,2043,0,Y,73,G,7,329.56
53,       11WC0054,1,8,8,00000,0,00,025,00000,'WEST CANAL',,'MAINTENANCE ROAD','WEST CANAL',99.99,0,0,,0,46564949,119390690,1,3,25,69,09,1956,1,0,30,2023,0,4.9,0,0,0,1,N,N,N,5,0,0,0,P,1,5,1,01,0,00,1,0,4.9,6.1,6.9,0.3,0.3,4.9,5.5,99.99,N,0,N,0,0,7,7,8,7,N,1,30.4,1,18.3,5,3,N,1,9,4,,,0,223,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,0,0,,Y,8,30,2043,,Y,69,G,7,37.95
53,       11WC0148,1,8,8,00000,0,00,025,00000,'West Canal',,'FARM ACCESS','West Canal W26C Lateral',99.99,0,0,,0,47155439,119435176,1,3,26,69,09,2004,1,0,20,2024,A,6,0,0,0,0,N,N,N,5,0,0,0,P,1,5,3,02,0,00,1,0,6,7.6,9.2,0,0,5.8,6,99.99,N,0,N,0,0,5,5,5,7,N,8,14.6,8,11.3,4,4,N,0,9,6,,,0,224,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,10,0,,Y,3,20,2044,,Y,69,F,5,55.2
53,       11WC0149,1,8,8,00000,0,00,025,00000,'WEST CANAL  LATERAL W26C',,'FARM ACCESS','WEST CANAL LATERAL W26C ',99.99,0,0,,0,47155172,119441995,1,3,26,69,09,2016,1,0,30,2022,5,6.4,0,0,0,1,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,6.1,8.8,9.4,0.2,0.2,5.7,6.1,99.99,N,0,N,0,0,8,8,8,8,N,1,53.4,1,32,7,4,N,5,9,5,,,0,1124,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,10,0,,Y,5,30,2042,,Y,69,G,8,57.34
53,       11WC0150,1,8,8,00000,0,00,025,00000,'WEST CANAL  LATERAL W26C',,'FARM ACCESS','WEST CANAL LATERAL W26C ',99.99,0,0,,0,47154599,119445241,1,3,26,69,09,2015,1,0,20,2024,5,6.1,0,0,0,0,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,6.1,8.3,9.2,0,0,6.1,6.1,99.99,N,0,N,0,0,7,7,8,8,N,1,53.2,1,20.3,5,5,N,5,9,5,,,0,224,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,10,0,,Y,5,20,2044,,Y,69,G,7,56.12
53,       11WC0151,1,8,8,00000,0,00,025,00000,'WEST CANAL  LATERAL W26C',,'FARM ACCESS','WEST CANAL LATERAL W26C ',99.99,0,0,,0,47154527,119451229,2,3,26,69,09,1994,1,0,20,2024,0,5.2,0,0,0,0,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,5.2,8.3,9.7,0,0,5.2,5.2,99.99,N,0,N,0,0,7,7,5,6,N,1,40.3,1,24.1,5,3,N,5,9,4,,,0,224,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,10,0,,Y,5,20,2044,,Y,69,F,5,50.44
53,       11WC0152,1,8,8,00000,0,00,025,00000,'WEST CANAL  LATERAL W26C',,'FARM ACCESS','WEST CANAL LATERAL W26C ',99.99,0,0,,0,47154198,119462419,1,3,26,69,09,1994,1,0,20,2024,0,6.1,0,0,0,0,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,6.1,7.8,8.6,0,0,6.1,6.1,99.99,N,0,N,0,0,7,7,4,7,N,1,33.2,1,19.9,4,5,N,5,9,5,,,0,224,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,0,0,0,10,0,,Y,4,20,2044,,Y,69,P,4,52.46
