STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
25,B166018YWDOTNBI,1,1,1,00093,3,06,025,07000,'COMB  MILLERS RIVER/ OTH',,'I  93 SB','I93/US 1 INTERCHANGE',4.44,0,1,0000000000,0,42222073,071040565,4,3,01,01,11,2002,3,0,80170,2020,9,17.1,3,0,1,1,N,N,N,4,N,0,0,A,1,0,6,21,0,00,6,0,10.7,44.8,254.2,0,0,17.1,20.1,4.41,N,0,N,0,0,7,7,5,7,N,1,76.8,1,46.8,5,3,N,5,N,8,35,1,255,122,24,N  ,N  ,N  ,,,,33275,3328,49913,2025,,,               ,1,R,1,,1,0,0,9,3,0,1,8,1,,Y,N,275793,2031,0,N,25,F,5,5109.42
25,B166018YXDOTNBI,1,1,1,00093,3,06,025,07000,'COMB  RAMP LT& MILLERS R',,'I  93 SB','I93/US INTERCHANGE',99.99,29.43,1,0000000000,0,42221293,071035474,4,3,01,01,11,2002,5,1,97000,2019,9,19.2,3,0,1,1,N,N,N,4,N,0,0,A,1,6,6,21,0,00,5,0,15.8,43.6,217.8,0,0,19.2,20.4,5.38,H,14.37,H,0,0,7,6,6,7,N,1,84.2,1,48.6,6,4,3,5,N,8,33,1,218,322,24,N  ,Y60,N  ,,1221,,22418,2242,33628,2025,,,               ,1,R,1,,1,0,0,9,3,0,1,8,1,,Y,8,63172,2031,0,N,25,F,6,4443.12
25,B166029DLDOTNBI,1,1,7,00093,0,06,025,07000,'OTHER RELIEF',,'I  93 NB RAMP C-L','RAMP N. OF GILMORE BRIDGE',99.99,0,0,0000000000,0,42224937,071043557,4,3,01,01,11,1999,2,0,17800,2022,9,11,0,99,0,1,1,1,0,4,N,0,0,A,1,2,4,05,0,00,5,0,11,46.9,213.5,0,0,11,12.2,4.85,R,6.5,R,7,0,6,6,6,N,N,1,83.3,1,50,6,5,5,5,N,8,33,1,214,823,24,Y24,N  ,N  ,0823,,,334,34,502,2025,,,               ,1,R,1,,1,0,0,1,3,0,1,5,1,1,Y,N,0,2032,0,N,25,F,6,2604.7
25,B166029E2DOTNBI,1,1,7,00093,0,06,025,07000,'OTHER RELIEF',,'I  93 NB RAMP CL','RAMP N. OF GILMORE BRIDGE',99.99,0,0,0000000000,0,42224660,071043543,4,3,01,01,11,1999,2,0,17800,2022,9,11,0,99,0,1,N,N,N,4,N,0,0,A,1,2,4,05,0,00,4,0,11,46,182.3,0,0,11,12.2,99.99,R,12.66,R,5.3,0,6,6,6,N,N,1,83.3,1,50,6,7,7,5,N,8,33,1,183,823,24,Y24,N  ,N  ,0823,,,286,29,430,2025,,,               ,1,R,1,,1,0,0,1,3,0,1,5,1,1,Y,N,0,2032,0,N,25,F,6,2224.06
25,B166029E7DOTNBI,1,1,7,00093,0,06,025,07000,'OTHER RELIEF',,'I  93 NB RAMP CL','RAMP N. OF GILMORE BRIDGE',99.99,0,0,0000000000,0,42224677,071043462,4,3,01,01,11,1999,2,0,17800,2022,9,11,0,99,1,1,N,N,N,4,N,0,0,A,1,0,3,02,0,00,2,0,11,31,54.9,0,0,11,12.2,99.99,N,0,R,46,0,7,7,6,N,N,1,88.6,1,53,6,7,N,5,N,8,33,1,55,823,24,Y24,N  ,N  ,0823,,,86,9,130,2025,,,               ,1,R,1,,1,0,0,1,6,9,1,5,1,1,Y,N,0,2032,0,N,25,F,6,669.78
25,B166038DEDOTNBI,1,1,7,00093,0,06,025,07000,'TR    ORANGE LINE',,'I  93 RAMP SACN','I93/US1 INTERCHANGE',99.99,0,0,0000000000,0,42222720,071041562,0,3,01,01,11,2005,2,0,19624,2021,5,9.8,0,0,0,1,N,N,N,4,N,0,0,A,1,2,6,21,0,00,4,0,9.8,43.9,167.2,0,0,9.8,11,99.99,N,0,N,0,0,6,6,7,N,N,1,99.9,1,57.6,6,6,N,5,N,8,33,1,168,922,24,N  ,N  ,N  ,,,,3403,341,5105,2025,,,               ,1,N,1,,0,0,0,9,3,0,1,5,1,,Y,N,0,2031,0,N,25,F,6,1839.2
25,B166038DFDOTNBI,1,1,7,00093,0,06,025,07000,'COMB  US1 RMP LT LC&ORNG',,'I  93 RAMP SACN','I93/US1 US1 INTERCHANGE',99.99,0,0,0000000000,0,42221345,071035388,0,3,01,01,11,2005,2,2,21600,2016,5,9.8,0,0,0,1,N,N,N,4,N,0,0,A,1,4,6,21,0,00,7,0,9.8,44.9,313.7,0,0,9.8,11,99.99,N,18.47,N,0,0,7,7,7,N,N,1,99.9,1,57.6,7,6,N,5,N,8,33,1,314,922,24,N  ,N  ,N  ,,,,6361,637,9542,2025,,,               ,1,N,1,,1,0,0,9,3,0,1,5,1,,Y,N,0,2031,0,N,25,G,7,3450.7
25,B166039PFDOTNBI,1,1,7,00093,0,06,025,07000,'I  93 RAMPS',,'I  93 RAMP SA-CN','NORTH BANK CHARLES RIVER',99.99,0,1,0000000000,0,42221279,071035198,2,3,01,01,11,2004,2,6,20359,2019,5,9.7,0,0,0,1,N,N,N,4,N,0,0,A,1,1,6,21,0,00,3,0,9.7,46.9,128.7,0,0,9.7,10.9,99.99,H,8.23,H,0,0,6,7,7,N,N,1,79.6,1,47.5,7,5,3,5,N,8,33,1,129,322,24,N  ,N  ,N  ,,,,2814,282,4222,2025,,,               ,1,N,1,,0,0,0,1,3,0,1,4,1,,Y,N,0,2031,0,N,25,F,6,1402.83
25,B166039PGDOTNBI,1,1,7,00093,1,06,025,07000,'HWY   ACCESS RD',,'I  93 RAMP SA-CN','I93/US1 INTERCHANGE',0,0,1,0000000000,0,42220427,071034235,2,3,01,01,11,2003,2,1,29700,2023,9,8.6,0,0,1,1,1,1,N,4,N,0,0,A,1,1,6,06,0,00,2,0,8.6,42.7,74.7,0,0,8.6,10.7,0,N,4.16,N,0,0,7,7,7,N,N,1,97.6,1,58.3,7,2,N,5,N,8,31,1,85,1223,24,N  ,N  ,N  ,,,,9713,972,14570,2025,,,               ,1,R,1,,0,0,0,1,3,0,1,4,1,,Y,N,23690,2032,0,N,25,G,7,799.29
25,B166049DFDOTNBI,1,1,7,00093,0,06,025,07000,'RR    MBTA',,'I  93 RAMP NS','I93/US1 INTERCHANGE',99.99,0,0,0000000000,0,42225017,071043961,6,3,01,01,11,1999,2,0,19352,2016,5,11,0,99,0,1,N,N,N,4,N,0,0,A,1,2,4,05,0,00,6,0,11,47.9,274.5,0,0,11,12.2,99.99,R,12.12,R,4.5,0,7,7,6,N,N,1,83.3,1,49.9,6,7,6,5,N,8,33,1,275,222,24,Y24,N  ,N  ,0222,,,429,43,644,2025,,,               ,1,L,1,,1,0,0,1,3,0,1,2,1,1,Y,N,0,2031,0,N,25,F,6,3348.9
