STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
30,S00213010+04371,1,3,1,00213,1,03,035,00000,'ROCKY COULEE',,'IRR - S 213','5M NW SANTA RITA',99.99,17.126,0,,0,48450619,112224698,199,3,01,01,07,2011,2,0,160,2023,A,8.5,0,10,0,1,0,N,1,5,0,0,0,A,1,5,5,02,0,00,1,0,8,41.1,41.6,0,0,8.3,9.2,99.99,N,0,N,0,0,7,8,7,7,N,3,59.9,3,35.4,7,5,N,5,8,7,,,,523,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,1,0,1,1,0,1,5,0,,Y,8,168,2043,,N,30,G,7,382.72
30,S00213035+07391,1,3,1,00213,1,03,035,00000,'S FORK MILK RIVER',,'S 213','30M NW SANTA RITA',99.99,57.795,0,,0,48571422,112451208,199,3,01,01,07,1973,2,0,129,2023,5,7.5,0,25,0,0,0,N,0,5,0,0,0,A,1,5,5,22,0,00,3,0,8.2,15.2,46,0,0,8.7,9.4,99.99,N,0,N,0,0,7,7,6,6,N,A,32.7,A,32.7,6,6,N,5,8,7,,,,1123,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,1,0,2,6,0,0,6,0,1,Y,5,135,2043,,N,30,F,6,432.4
30,S00214032+01061,1,3,1,00214,1,03,101,00000,'INT SWEETGRASS-I 15',,'S 214-3RD AVE','SWEETGRASS',99.99,52.809,0,,0,48593977,111573559,0,3,01,01,07,1964,2,4,48,2023,5,9.1,0,0,0,0,0,1,1,5,N,0,0,A,6,1,5,02,0,00,5,0,8.7,18.7,78.6,0.1,0.1,8.5,9.8,99.99,H,5.21,H,2.1,1.5,6,7,7,N,N,3,59.9,3,41.7,7,7,3,5,N,6,,,,524,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,25,0,,Y,N,50,2043,,N,30,F,6,770.28
30,S00218000+05001,1,3,3,00218,2,03,073,00000,'SEP SOLLID ROAD-I 15',,'SOLLID RD','CONRAD',99.99,0.816,0,,0,48102583,111555869,19,3,01,01,07,1972,2,4,572,2023,5,13.3,0,23,0,0,1,1,1,5,N,0,0,A,1,1,5,02,0,00,4,0,13.3,38.7,102.8,0.1,0.1,13.3,14.1,99.99,H,5.05,H,13.1,13.1,8,7,6,N,N,3,49.9,3,25.4,6,9,6,5,N,6,,,,523,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,4,0,,Y,N,601,2043,,N,30,F,6,1449.48
30,S00218001+01001,1,3,1,00218,2,03,073,00000,'PONDERA COULEE',,'SOLLID RD','1M E CONRAD',99.99,1.783,0,,0,48102577,111551187,19,3,01,01,07,1971,2,0,572,2023,5,11.6,0,0,0,1,0,N,0,5,0,0,0,A,1,5,5,02,0,00,2,0,11.6,15.2,30.5,0,0,11.6,12.6,99.99,N,0,N,0,0,8,8,7,7,N,3,43.5,3,22.7,6,7,N,5,8,8,,,,523,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,4,0,1,Y,5,601,2043,,N,30,G,7,384.3
30,S00218010+07001,1,3,1,00218,2,03,073,00000,'PONDERA COULEE',,'SOLLID RD','10M E CONRAD',99.99,16.88,0,,0,48102984,111430242,19,3,01,01,07,1964,2,0,69,2023,0,7.9,0,0,0,0,0,1,0,5,0,0,0,P,1,5,7,02,0,00,2,0,7.9,8.8,18.3,0.1,0.1,7.9,8.5,99.99,N,0,N,0,0,7,6,5,7,N,2,29,2,19.1,5,6,N,2,8,8,,,,923,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,8,6,0,0,0,0,1,Y,5,72,2043,,N,30,F,5,155.55
30,S00218019+09001,1,3,1,00218,2,03,073,00000,'DRAINAGE',,'SOLLID RD','20M E CONRAD',99.99,31.156,0,,0,48103435,111313126,199,3,01,01,07,1973,2,0,16,2023,0,7.9,0,0,0,0,1,1,1,5,0,0,0,A,1,5,7,02,0,00,1,0,7.9,6.6,7.3,0,0,8.5,8.8,99.99,N,0,N,0,0,7,6,4,7,N,2,24.4,2,24.4,4,7,N,5,8,7,,,,923,24,N  ,N  ,Y06,,,0924,,,,,,,               ,0,N,2,,0,0,0,8,6,0,0,0,0,,Y,5,17,2043,,N,30,P,4,64.24
30,S00219003+01001,1,3,3,00219,2,03,099,00000,'FARMER`S COULEE',,'PENDROY RD','1M E PENDROY',99.99,4.95,0,,0,48042366,112155945,100,3,01,01,07,1949,2,0,169,2023,2,8.5,0,0,0,0,1,1,1,5,0,0,0,A,1,5,7,02,0,00,3,0,7.7,5.8,17.4,0,0,7.7,7.9,99.99,N,0,N,0,0,7,7,6,7,N,2,49,2,34.5,6,5,N,5,8,7,,,,923,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,8,6,0,0,2,0,1,Y,5,177,2043,,N,30,F,6,137.46
30,S00219015+03001,1,3,3,00219,2,03,073,00000,'DRAINAGE',,'PENDROY RD','5M W CONRAD',99.99,24.641,0,,0,48065105,112013000,100,3,01,01,07,1955,2,0,483,2023,A,7.6,0,0,0,N,N,N,N,5,0,0,0,A,1,9,3,19,0,00,2,0,7.6,3.9,9.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,3,60.8,3,60.8,6,N,N,5,7,8,,,,423,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,8,507,2043,,N,30,F,6,71.44
30,S00219017+06001,1,3,3,00219,2,03,073,00000,'DRAINAGE',,'PENDROY RD','3M SW CONRAD',99.99,28.229,0,,0,48080519,111591516,100,3,01,01,07,2003,2,0,652,2023,5,9.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,02,0,00,1,0,9.2,22.5,23.3,0,0,9.2,9.9,99.99,N,0,N,0,0,7,8,7,7,N,3,51.7,3,29,7,6,N,5,8,8,,,,124,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,1,6,0,,Y,5,685,2043,,N,30,G,7,230.67
30,S00220011+07031,1,3,1,00220,1,03,099,00000,'MUDDY CREEK',,'S 220','12M N CHOTEAU',99.99,18.504,0,,0,47584671,112092379,79,3,01,01,07,1981,2,0,385,2023,5,9.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,02,0,00,3,0,9.5,18.7,52.7,0,0,9.5,10.5,99.99,N,0,N,0,0,7,8,7,7,N,3,39,3,29.9,7,6,N,5,8,8,,,,824,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,5,0,1,Y,5,404,2043,,N,30,G,7,553.35
