STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
49,        005009F,1,5,8,01223,0,11,005,45860,'LOGAN RIVER',,'100 EAST STREET','500 S.100 E.  LOGAN',99.99,1.461,0,0000001223,0,41432134,111495760,2,3,04,04,17,2007,3,0,3000,2014,A,18,0,30,0,1,N,N,N,5,N,0,0,A,5,5,5,02,0,00,1,0,18,25.8,26.2,1.8,1.8,18,22.5,99.99,N,0,N,0,0,6,7,7,8,N,8,58.3,6,45.4,7,9,N,5,8,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,1,0,1,1,0,,Y,8,3500,2034,0,N,49,F,6,589.5
49,        005010D,1,4,0,00000,0,11,005,50370,'BLACKSMITH FORK RIVER',,'100 SOUTH','290 W. 100 S.  MILLVILLE',99.99,0,0,12TVM30811,,41404890,111494970,3,3,04,04,19,1930,2,0,378,2014,A,7.5,0,0,0,1,1,1,1,4,N,0,0,A,1,5,1,04,0,00,1,0,7.5,10.4,11.6,0,0,7.5,8.2,99.99,N,0,N,0,0,6,5,5,8,N,8,32.4,8,22.7,5,5,N,5,4,6,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1950,2,6,0,0,10,0,,Y,5,459,2034,,N,49,F,5,95.12
49,        005012C,1,4,0,00000,0,11,005,00000,'LITTLE BEAR RIVER',,'CANYON ROAD','50 W. CANYON ROAD  AVON',99.99,0,0,0000000000,0,41320970,111494970,199,3,02,02,09,1989,1,0,95,2014,A,4.5,0,0,0,1,1,1,1,5,N,0,0,A,1,5,3,02,0,00,1,0,4.5,12.2,12.8,0,0,4.5,5.5,99.99,N,0,N,0,0,7,8,6,7,N,8,68,8,51.8,6,6,N,5,7,7,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,2016,1,6,2,1,0,1,,Y,7,115,2034,0,N,49,F,6,70.4
49,        005013E,1,4,0,03300,0,11,005,00000,'LITTLE BEAR RIVER',,'COUNTY ROAD','3 MILES SO. OF PARADISE',99.99,25.209,0,00003300PM,0,41314670,111484750,199,3,02,02,08,1968,2,0,252,2010,6,8.5,0,0,0,0,0,0,0,5,N,0,0,A,1,5,2,19,0,00,2,0,8.5,3.7,7.9,0,0,8.5,13.4,99.99,N,0,N,0,0,N,N,N,6,7,8,32.4,8,16.2,5,6,N,5,7,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,2,0,N,N,N,N,1,0,,Y,8,306,2030,0,N,49,G,7,105.86
49,        005014E,1,4,0,01182,0,11,005,00000,'SPRING CREEK',,'YOUNGWARD ROAD','1575 S.YOUNGWARD RD. LOGN',99.99,4.947,0,0000001182,0,41421260,111543822,5,3,02,02,08,1948,2,0,567,2014,2,8.6,0,0,0,0,0,0,0,4,N,0,0,A,1,5,2,19,0,00,2,0,8.6,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,8,45.4,6,22.7,6,N,N,5,6,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,8,689,2034,0,N,49,F,6,67.94
49,        005016F,1,4,0,01258,0,11,005,00000,'BEAR RIVER',,'3800 West','1.5 MILES WEST OF BENSON',99.99,1.23,0,0000001258,0,41475290,111554557,5,3,02,02,08,1977,2,0,252,2014,6,8.1,0,0,0,1,0,0,0,5,N,0,0,A,1,5,6,02,0,00,2,0,8.1,24.4,48.2,0,0,8.1,9.1,99.99,N,0,N,0,0,5,7,6,6,N,8,32.4,8,19.4,5,5,N,5,6,6,,,,524,24,N  ,Y60,N  ,,0524,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,1,0,,Y,8,306,2034,0,N,49,F,5,438.62
49,        005018D,1,5,0,00000,0,11,005,45860,'BENSON CANAL',,'300 W. ST. LOGAN','250 SO. 300 W.  LOGAN',99.99,0,0,12TVM29891,,41433790,111503420,3,3,04,04,19,1950,2,0,2772,2014,A,11.4,0,5,0,1,N,N,N,5,N,0,0,P,5,5,1,19,0,00,1,0,11.4,6.1,6.6,4.3,3.7,11.4,19.4,99.99,N,0,N,0,0,N,N,N,7,6,8,32.4,6,19.4,5,5,N,5,6,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,Not Applicable ,0,N,2,,0,0,1994,1,6,0,0,2,0,,Y,5,3368,2034,0,N,49,F,6,128.04
49,        005019D,1,5,0,01220,0,11,005,45860,'BENSON CANAL',,'100 W. ST. LOGAN','150 S. 100 W.  LOGAN',99.99,0.497,0,0000001220,0,41434329,111501556,3,3,04,04,17,1950,2,0,1890,2014,6,17.2,0,10,0,N,N,N,N,5,N,0,0,A,5,5,1,19,0,00,2,0,17.2,7,7.9,2.1,2.7,17.2,30.8,99.99,N,0,N,0,0,N,N,N,7,6,8,74.5,6,32.4,6,9,N,5,4,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,Not Applicable ,0,N,2,,0,0,1994,1,6,0,0,1,0,1,Y,5,2296,2034,,N,49,F,6,243.32
49,        005029C,1,5,1,01196,0,11,005,45860,'LOGAN RIVER',,'100 NO. ST. LOGAN','900 E. 100 N.  LOGAN',99.99,0.373,0,0000001196,0,41435846,111484345,5,3,04,04,19,1960,2,0,2520,2014,A,9.6,0,99,1,0,0,0,0,5,N,0,0,P,5,5,3,02,0,00,1,0,9.6,10.3,10.8,1.7,1.1,9.6,16,30.18,N,0,N,0,0,5,5,6,7,N,6,22.7,6,16.2,4,4,N,1,6,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,Not Applicable ,0,N,2,,0,0,1975,1,6,0,0,2,0,,Y,8,3062,2034,0,N,49,F,5,172.8
49,        005030F,1,4,0,01250,0,11,005,00000,'LITTLE BEAR RIVER',,'COUNTY ROAD FA538','3 MILES SW. OF BENSON',30.45,2.659,0,0000001250,0,41471207,111571848,16,3,02,02,07,1989,2,0,441,2014,6,10.6,0,0,0,1,0,0,0,5,N,0,0,A,1,5,5,02,0,00,1,0,10.6,35.1,35.7,0,0,10.6,11.6,99.99,N,0,N,0,0,6,7,7,7,N,8,32.4,8,19.4,5,6,N,5,6,8,,,,524,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,1,0,1,1,0,,Y,8,536,2034,0,N,49,F,6,414.12
